,Close,Close,Close
,BYMA.BA,YPF,YPFD.BA
Date,,,
2018-06-04,37.213722229003906,17.93000030517578,448.95001220703125
2018-06-05,39.71983337402344,18.209999084472656,455.04998779296875
2018-06-06,39.57563018798828,17.579999923706055,439.45001220703125
2018-06-07,38.60103225708008,18.030000686645508,452.8999938964844
2018-06-08,39.8093376159668,18.09000015258789,461.54998779296875
2018-06-11,40.32149887084961,17.989999771118164,471.79998779296875
2018-06-12,38.80490493774414,17.719999313354492,456.29998779296875
2018-06-13,36.59714126586914,17.510000228881836,459.8500061035156
2018-06-14,35.34906005859375,16.959999084472656,479.54998779296875
2018-06-15,34.90651321411133,16.809999465942383,481.04998779296875
2018-06-18,31.29652214050293,16.219999313354492,446.1499938964844
2018-06-19,34.15567398071289,16.59000015258789,465.79998779296875
2018-06-20,36.96012878417969,16.8799991607666,468.0
2018-06-21,39.764583587646484,17.040000915527344,470.20001220703125
2018-06-22,39.33198165893555,16.739999771118164,458.0
2018-06-25,38.32257843017578,15.479999542236328,423.6000061035156
2018-06-26,37.213722229003906,15.350000381469727,417.1000061035156
2018-06-27,34.17059326171875,14.300000190734863,389.3999938964844
2018-06-28,35.17005157470703,14.09000015258789,396.8500061035156
2018-06-29,34.2899284362793,13.579999923706055,390.0
2018-07-02,33.777767181396484,13.170000076293945,375.70001220703125
2018-07-03,37.0048828125,14.380000114440918,406.75
2018-07-04,37.04466247558594,14.595000267028809,422.0
2018-07-05,37.79549789428711,14.8100004196167,421.04998779296875
2018-07-06,38.730316162109375,14.670000076293945,407.3500061035156
2018-07-09,38.59357452392578,15.25,410.15000915527344
2018-07-10,38.45683288574219,15.109999656677246,412.95001220703125
2018-07-11,37.90489196777344,14.789999961853027,401.75
2018-07-12,36.587196350097656,15.130000114440918,409.95001220703125
2018-07-13,36.368408203125,15.0600004196167,411.0
2018-07-16,36.4976921081543,15.050000190734863,410.1000061035156
2018-07-17,36.13967514038086,15.359999656677246,422.8999938964844
2018-07-18,35.806522369384766,15.539999961853027,431.8500061035156
2018-07-19,35.33414077758789,15.539999961853027,430.0
2018-07-20,36.48774719238281,16.360000610351562,449.6000061035156
2018-07-23,36.40818786621094,16.40999984741211,453.54998779296875
2018-07-24,36.587196350097656,17.100000381469727,468.45001220703125
2018-07-25,37.77063751220703,17.219999313354492,472.0
2018-07-26,37.944671630859375,16.719999313354492,456.79998779296875
2018-07-27,37.9794807434082,16.700000762939453,453.3999938964844
2018-07-30,38.36235809326172,16.459999084472656,447.75
2018-07-31,38.357383728027344,16.600000381469727,451.1000061035156
2018-08-01,38.317604064941406,16.059999465942383,443.0
2018-08-02,37.75074768066406,15.989999771118164,438.79998779296875
2018-08-03,37.79052734375,16.540000915527344,451.8999938964844
2018-08-06,37.51704406738281,16.270000457763672,444.79998779296875
2018-08-07,36.32365798950195,16.010000228881836,435.6000061035156
2018-08-08,34.06616973876953,15.529999732971191,427.79998779296875
2018-08-09,34.77225875854492,15.369999885559082,431.95001220703125
2018-08-10,35.79160690307617,15.199999809265137,444.70001220703125
2018-08-13,35.18994140625,14.800000190734863,445.75
2018-08-14,35.035797119140625,15.300000190734863,454.75
2018-08-15,37.23858642578125,15.010000228881836,451.8999938964844
2018-08-16,37.372840881347656,15.229999542236328,454.20001220703125
2018-08-17,36.32365798950195,14.890000343322754,448.20001220703125
2018-08-20,36.46039962768555,15.59000015258789,456.57501220703125
2018-08-21,36.59714126586914,15.529999732971191,464.95001220703125
2018-08-22,36.691619873046875,16.1200008392334,487.70001220703125
2018-08-23,35.78166198730469,16.049999237060547,487.70001220703125
2018-08-24,34.339656829833984,15.470000267028809,471.25
2018-08-27,33.33024978637695,15.930000305175781,495.1499938964844
2018-08-28,32.062278747558594,15.630000114440918,492.6499938964844
2018-08-29,31.68934440612793,15.369999885559082,515.3499755859375
2018-08-30,32.07719421386719,14.010000228881836,549.6500244140625
2018-08-31,36.82587432861328,15.130000114440918,566.7000122070312
2018-09-03,35.20983123779297,14.78000020980835,552.6500244140625
2018-09-04,33.61865234375,14.430000305175781,560.5499877929688
2018-09-05,34.69269943237305,14.920000076293945,573.8499755859375
2018-09-06,34.9860725402832,15.289999961853027,573.9500122070312
2018-09-07,34.44407653808594,15.460000038146973,571.5999755859375
2018-09-10,33.37002944946289,14.819999694824219,558.5499877929688
2018-09-11,33.151241302490234,14.670000076293945,559.9000244140625
2018-09-12,32.922508239746094,14.84000015258789,575.4500122070312
2018-09-13,32.86284255981445,14.880000114440918,598.7999877929688
2018-09-14,33.17610549926758,14.899999618530273,599.0
2018-09-17,33.449588775634766,14.979999542236328,598.4500122070312
2018-09-18,34.19545364379883,15.869999885559082,635.7000122070312
2018-09-19,36.66675567626953,16.43000030517578,653.5
2018-09-20,38.80490493774414,17.139999389648438,659.75
2018-09-21,37.641353607177734,17.040000915527344,638.5999755859375
2018-09-24,37.31317138671875,16.5,618.2999877929688
2018-09-25,37.850196838378906,16.540000915527344,634.75
2018-09-26,37.77560806274414,16.25,629.4000244140625
2018-09-27,36.73637008666992,16.049999237060547,641.4000244140625
2018-09-28,35.7866325378418,15.449999809265137,644.0499877929688
2018-10-01,35.92586135864258,15.199999809265137,600.5499877929688
2018-10-02,35.83635711669922,15.680000305175781,598.2000122070312
2018-10-03,35.8463020324707,15.65999984741211,592.4500122070312
2018-10-04,35.801551818847656,14.829999923706055,572.2000122070312
2018-10-05,34.37446212768555,14.5600004196167,547.2000122070312
2018-10-08,35.33414077758789,15.149999618530273,569.9500122070312
2018-10-09,35.339115142822266,15.229999542236328,568.0999755859375
2018-10-10,35.29933547973633,14.5600004196167,544.2000122070312
2018-10-11,33.26560974121094,14.140000343322754,522.6500244140625
2018-10-12,33.718101501464844,14.739999771118164,546.6500244140625
2018-10-15,33.76533889770508,14.640000343322754,538.5250244140625
2018-10-16,33.81257629394531,14.670000076293945,530.4000244140625
2018-10-17,33.62362289428711,14.619999885559082,530.3499755859375
2018-10-18,33.67334747314453,14.289999961853027,528.8499755859375
2018-10-19,34.076114654541016,14.319999694824219,529.4500122070312
2018-10-22,33.613677978515625,14.100000381469727,519.5999755859375
2018-10-23,33.94683074951172,13.989999771118164,516.2999877929688
2018-10-24,33.49931335449219,13.399999618530273,499.8999938964844
2018-10-25,34.160648345947266,14.489999771118164,538.9000244140625
2018-10-26,34.19048309326172,15.119999885559082,554.9500122070312
2018-10-29,33.539093017578125,14.75,550.2000122070312
2018-10-30,33.75788116455078,14.869999885559082,547.9500122070312
2018-10-31,33.44461441040039,15.0,541.8499755859375
2018-11-01,34.31479263305664,15.680000305175781,564.6500244140625
2018-11-02,35.015907287597656,15.760000228881836,566.0499877929688
2018-11-05,37.10432815551758,16.06999969482422,577.9500122070312
2018-11-06,37.95212936401367,16.020000457763672,578.75
2018-11-07,38.799930572509766,16.299999237060547,579.5499877929688
2018-11-08,38.07892990112305,15.729999542236328,561.7000122070312
2018-11-09,36.1048698425293,15.4399995803833,545.5499877929688
2018-11-12,35.59768295288086,15.539999961853027,562.75
2018-11-13,36.13470458984375,14.960000038146973,535.6500244140625
2018-11-14,36.24409866333008,15.520000457763672,550.0
2018-11-15,37.07449722290039,15.90999984741211,574.0499877929688
2018-11-16,37.59162902832031,15.920000076293945,574.0499877929688
2018-11-19,36.51012420654297,15.720000267028809,557.0249938964844
2018-11-20,35.428619384765625,14.880000114440918,540.0
2018-11-21,35.39878463745117,15.1899995803833,547.2000122070312
2018-11-22,35.51314926147461,15.044999599456787,549.0999755859375
2018-11-23,35.30928039550781,14.899999618530273,560.25
2018-11-26,34.7424201965332,14.670000076293945,570.1500244140625
2018-11-27,33.767822265625,14.579999923706055,562.8499755859375
2018-11-28,34.6678352355957,14.899999618530273,579.3499755859375
2018-11-29,35.81646728515625,15.229999542236328,567.1500244140625
2018-11-30,35.81646728515625,14.970000267028809,567.1500244140625
2018-12-03,36.517581939697266,15.640000343322754,572.25
2018-12-04,36.2938232421875,15.75,585.75
2018-12-05,36.552391052246094,15.489999771118164,590.2999877929688
2018-12-06,35.910945892333984,15.229999542236328,572.2999877929688
2018-12-07,36.442996978759766,14.989999771118164,561.1500244140625
2018-12-10,35.53303909301758,14.539999961853027,551.75
2018-12-11,35.62254333496094,14.34000015258789,539.75
2018-12-12,36.129730224609375,14.40999984741211,540.1500244140625
2018-12-13,35.801551818847656,14.359999656677246,540.0
2018-12-14,35.92089080810547,14.390000343322754,550.0499877929688
2018-12-17,35.105411529541016,13.65999984741211,523.75
2018-12-18,34.20539855957031,13.329999923706055,506.8500061035156
2018-12-19,34.11589431762695,13.079999923706055,505.6000061035156
2018-12-20,33.78771209716797,12.760000228881836,495.29998779296875
2018-12-21,33.88716125488281,12.630000114440918,476.6000061035156
2018-12-24,33.91948318481445,12.3100004196167,488.3000030517578
2018-12-25,,,
2018-12-26,33.951805114746094,13.130000114440918,500.0
2018-12-27,35.03082275390625,13.270000457763672,502.1000061035156
2018-12-28,37.63140869140625,13.069999694824219,502.1499938964844
2018-12-31,376.3140869140625,13.390000343322754,502.1499938964844
2019-01-01,,,
2019-01-02,36.82587432861328,13.720000267028809,513.5999755859375
2019-01-03,36.26398849487305,13.760000228881836,518.5
2019-01-04,36.16951370239258,14.430000305175781,538.5499877929688
2019-01-07,37.04466247558594,14.529999732971191,539.0
2019-01-08,36.39824295043945,14.229999542236328,536.5
2019-01-09,36.746315002441406,14.420000076293945,538.5
2019-01-10,36.54741668701172,14.460000038146973,535.2000122070312
2019-01-11,36.29879379272461,14.680000305175781,549.7000122070312
2019-01-14,36.89548873901367,14.609999656677246,536.5999755859375
2019-01-15,37.54190444946289,14.510000228881836,532.3499755859375
2019-01-16,37.74080276489258,14.699999809265137,554.3499755859375
2019-01-17,37.74080276489258,14.960000038146973,563.25
2019-01-18,38.3872184753418,15.399999618530273,578.25
2019-01-21,38.834739685058594,15.404999732971191,596.5
2019-01-22,38.039146423339844,15.40999984741211,572.1500244140625
2019-01-23,38.13859558105469,15.260000228881836,567.4500122070312
2019-01-24,38.3872184753418,15.65999984741211,591.9500122070312
2019-01-25,37.79052734375,15.630000114440918,575.4500122070312
2019-01-28,37.49217987060547,15.359999656677246,567.7000122070312
2019-01-29,36.84576416015625,15.670000076293945,589.0
2019-01-30,37.889976501464844,15.899999618530273,595.5499877929688
2019-01-31,38.039146423339844,16.350000381469727,606.2999877929688
2019-02-01,37.54190444946289,16.5,614.75
2019-02-04,37.19383239746094,16.600000381469727,615.6500244140625
2019-02-05,38.23804473876953,16.56999969482422,613.0999755859375
2019-02-06,37.74080276489258,16.110000610351562,604.5999755859375
2019-02-07,37.49217987060547,15.5600004196167,581.9000244140625
2019-02-08,38.53639221191406,15.609999656677246,591.4500122070312
2019-02-11,38.28776931762695,15.430000305175781,584.5999755859375
2019-02-12,38.53639221191406,15.829999923706055,605.5499877929688
2019-02-13,38.43694305419922,15.680000305175781,599.5499877929688
2019-02-14,38.43694305419922,15.729999542236328,605.2000122070312
2019-02-15,38.3872184753418,15.470000267028809,603.4500122070312
2019-02-18,38.337493896484375,15.230000019073486,594.0999755859375
2019-02-19,37.49217987060547,14.989999771118164,580.9000244140625
2019-02-20,36.447967529296875,14.649999618530273,588.5
2019-02-21,36.29879379272461,14.579999923706055,578.4000244140625
2019-02-22,36.447967529296875,14.9399995803833,592.3499755859375
2019-02-25,36.945213317871094,14.609999656677246,578.1500244140625
2019-02-26,36.59714126586914,14.470000267028809,567.2000122070312
2019-02-27,36.29879379272461,14.5,561.0
2019-02-28,35.40375518798828,14.140000343322754,554.2000122070312
2019-03-01,34.558441162109375,13.739999771118164,550.1500244140625
2019-03-04,34.16064707438151,13.3100004196167,534.183349609375
2019-03-05,33.76285298665365,13.010000228881836,518.2166748046875
2019-03-06,33.36505889892578,12.649999618530273,502.25
2019-03-07,32.668914794921875,12.739999771118164,541.9500122070312
2019-03-08,33.71312713623047,12.84000015258789,535.9000244140625
2019-03-11,33.06671142578125,13.630000114440918,560.7000122070312
2019-03-12,33.06671142578125,13.779999732971191,568.0
2019-03-13,33.36505889892578,14.010000228881836,576.0999755859375
2019-03-14,33.06671142578125,14.0,571.5
2019-03-15,33.06671142578125,14.329999923706055,576.8499755859375
2019-03-18,33.166160583496094,14.6899995803833,584.9000244140625
2019-03-19,32.86781311035156,14.3100004196167,577.9500122070312
2019-03-20,32.47001647949219,14.470000267028809,592.4500122070312
2019-03-21,32.47001647949219,14.40999984741211,593.5
2019-03-22,32.221397399902344,13.760000228881836,577.75
2019-03-25,32.56946563720703,13.84000015258789,580.1500244140625
2019-03-26,31.127460479736328,13.760000228881836,589.3499755859375
2019-03-27,30.431318283081055,13.380000114440918,591.0999755859375
2019-03-28,31.326356887817383,13.6899995803833,595.4000244140625
2019-03-29,32.022499084472656,14.010000228881836,610.0
2019-04-01,31.87332534790039,14.449999809265137,616.1500244140625
2019-04-02,31.30149555206299,14.319999694824219,615.4250183105469
2019-04-03,30.729665756225586,14.430000305175781,614.7000122070312
2019-04-04,30.481042861938477,14.479999542236328,629.6500244140625
2019-04-05,30.729665756225586,14.569999694824219,638.75
2019-04-08,30.87883758544922,15.069999694824219,652.1500244140625
2019-04-09,30.182697296142578,14.729999542236328,637.0499877929688
2019-04-10,30.33186912536621,14.989999771118164,641.9500122070312
2019-04-11,29.784902572631836,14.789999961853027,632.0
2019-04-12,29.73517608642578,14.739999771118164,621.1500244140625
2019-04-15,29.486555099487305,14.9399995803833,623.2000122070312
2019-04-16,29.28765869140625,14.90999984741211,638.1500244140625
2019-04-17,29.486555099487305,14.84000015258789,631.9000244140625
2019-04-18,29.337382316589355,14.390000343322754,623.4500122070312
2019-04-19,,,
2019-04-22,29.188209533691406,14.40999984741211,615.0
2019-04-23,28.939586639404297,14.880000114440918,629.4000244140625
2019-04-24,26.851163864135742,14.029999732971191,624.6500244140625
2019-04-25,26.20474624633789,13.699999809265137,612.5
2019-04-26,26.652265548706055,13.140000343322754,607.0
2019-04-29,26.652265548706055,13.220000267028809,586.3499755859375
2019-04-30,28.69096565246582,13.529999732971191,600.0
2019-05-01,28.939587593078613,13.4399995803833,605.125
2019-05-02,29.188209533691406,13.619999885559082,610.25
2019-05-03,30.083248138427734,14.420000076293945,642.7999877929688
2019-05-06,30.083248138427734,14.6899995803833,659.2000122070312
2019-05-07,30.182697296142578,14.65999984741211,669.0
2019-05-08,30.481042861938477,14.9399995803833,679.0
2019-05-09,30.5307674407959,15.0,682.0
2019-05-10,30.282146453857422,14.630000114440918,659.7999877929688
2019-05-13,29.784902572631836,14.039999961853027,641.6500244140625
2019-05-14,29.138484954833984,14.550000190734863,657.75
2019-05-15,28.939586639404297,15.140000343322754,684.4000244140625
2019-05-16,29.784902572631836,15.510000228881836,704.3499755859375
2019-05-17,29.536279678344727,15.369999885559082,697.1500244140625
2019-05-20,29.685453414916992,15.350000381469727,699.0999755859375
2019-05-21,29.33738136291504,15.270000457763672,687.6500244140625
2019-05-22,28.591516494750977,15.3100004196167,685.0
2019-05-23,28.143997192382812,14.890000343322754,674.9500122070312
2019-05-24,27.795927047729492,15.40999984741211,691.4500122070312
2019-05-27,27.845651626586914,15.559999942779541,699.4000244140625
2019-05-28,27.49757957458496,15.710000038146973,698.4000244140625
2019-05-29,26.7517147064209,14.9399995803833,669.7999877929688
2019-05-30,26.254470825195312,14.869999885559082,669.9500122070312
2019-05-31,26.353919982910156,14.829999923706055,663.1500244140625
2019-06-03,25.80695152282715,14.970000267028809,670.25
2019-06-04,25.757226943969727,15.130000114440918,674.2000122070312
2019-06-05,25.707502365112305,15.0600004196167,675.3499755859375
2019-06-06,26.701990127563477,15.229999542236328,686.25
2019-06-07,28.889862060546875,15.640000343322754,700.75
2019-06-10,30.381593704223633,16.1299991607666,719.0
2019-06-11,32.81808853149414,16.75,740.5499877929688
2019-06-12,37.094383239746094,17.219999313354492,747.8499755859375
2019-06-13,37.04466247558594,17.139999389648438,746.2999877929688
2019-06-14,37.29328155517578,17.0,751.0499877929688
2019-06-17,37.367868423461914,17.280000686645508,760.1749877929688
2019-06-18,37.44245529174805,17.700000762939453,769.2999877929688
2019-06-19,36.14962387084961,17.649999618530273,763.0499877929688
2019-06-20,36.050174713134766,18.25,772.1499938964844
2019-06-21,35.95072555541992,18.219999313354492,781.25
2019-06-24,35.9010009765625,18.229999542236328,771.7000122070312
2019-06-25,35.85127639770508,18.149999618530273,770.0
2019-06-26,35.95072555541992,18.190000534057617,777.25
2019-06-27,36.84576416015625,18.299999237060547,787.0
2019-06-28,36.89548873901367,18.209999084472656,779.9500122070312
2019-07-01,36.000450134277344,18.5,784.0
2019-07-02,36.64686584472656,18.100000381469727,762.75
2019-07-03,36.14962387084961,18.25,771.5999755859375
2019-07-04,36.24906921386719,18.199999809265137,771.5999755859375
2019-07-05,36.59714126586914,18.149999618530273,761.0499877929688
2019-07-08,36.54741668701172,18.1299991607666,764.1666666666666
2019-07-09,36.4976921081543,18.15999984741211,767.2833455403646
2019-07-10,36.447967529296875,18.450000762939453,770.4000244140625
2019-07-11,35.60265350341797,18.43000030517578,772.6500244140625
2019-07-12,35.55292892456055,18.440000534057617,771.0499877929688
2019-07-15,33.81257629394531,18.09000015258789,764.0499877929688
2019-07-16,33.01698684692383,18.1200008392334,772.4000244140625
2019-07-17,32.271121978759766,17.959999084472656,765.7999877929688
2019-07-18,32.221397399902344,17.729999542236328,753.1500244140625
2019-07-19,31.87332534790039,17.290000915527344,734.7999877929688
2019-07-22,31.226909637451172,16.989999771118164,717.7999877929688
2019-07-23,32.32084655761719,16.780000686645508,717.4000244140625
2019-07-24,33.76285171508789,16.8700008392334,726.25
2019-07-25,34.011474609375,16.639999389648438,724.25
2019-07-26,36.696590423583984,16.809999465942383,732.7999877929688
2019-07-29,37.094383239746094,16.940000534057617,742.6500244140625
2019-07-30,36.945213317871094,16.700000762939453,735.4500122070312
2019-07-31,36.89548873901367,16.450000762939453,731.4500122070312
2019-08-01,36.447967529296875,16.020000457763672,721.3499755859375
2019-08-02,37.14411163330078,15.880000114440918,712.9500122070312
2019-08-05,36.14962387084961,15.479999542236328,707.7000122070312
2019-08-06,35.95072555541992,15.649999618530273,712.4000244140625
2019-08-07,35.254581451416016,15.850000381469727,723.5999755859375
2019-08-08,35.055686950683594,15.630000114440918,706.25
2019-08-09,35.35403060913086,16.68000030517578,760.0
2019-08-12,19.914613723754883,11.0,631.4500122070312
2019-08-13,22.351106643676758,11.350000381469727,663.0999755859375
2019-08-14,22.127347946166992,10.359999656677246,637.4500122070312
2019-08-15,23.32073211669922,10.520000457763672,623.1500244140625
2019-08-16,25.16053581237793,10.5600004196167,600.2000122070312
2019-08-19,24.377376556396484,9.779999732971191,568.5750122070312
2019-08-20,23.59421730041504,9.649999618530273,536.9500122070312
2019-08-21,23.693666458129883,10.0,556.0499877929688
2019-08-22,23.445043563842773,9.75,547.25
2019-08-23,22.351106643676758,9.619999885559082,535.1500244140625
2019-08-26,21.70469093322754,9.420000076293945,525.9000244140625
2019-08-27,20.18809700012207,8.920000076293945,513.5499877929688
2019-08-28,20.5610294342041,8.779999732971191,525.6500244140625
2019-08-29,19.964336395263672,8.899999618530273,525.5999755859375
2019-08-30,19.93947410583496,8.5600004196167,553.6500244140625
2019-09-02,20.585891723632812,8.345000267028809,594.3499755859375
2019-09-03,19.24333381652832,8.130000114440918,502.95001220703125
2019-09-04,21.008548736572266,8.470000267028809,526.75
2019-09-05,22.02789878845215,9.25,589.1500244140625
2019-09-06,22.003036499023438,9.260000228881836,608.2999877929688
2019-09-09,21.878725051879883,8.90999984741211,575.9000244140625
2019-09-10,21.903587341308594,8.960000038146973,599.75
2019-09-11,21.82900047302246,8.850000381469727,594.9500122070312
2019-09-12,21.80413818359375,8.6899995803833,597.7000122070312
2019-09-13,21.654966354370117,8.619999885559082,628.3499755859375
2019-09-16,21.903587341308594,8.970000267028809,630.2000122070312
2019-09-17,21.580379486083984,8.720000267028809,615.75
2019-09-18,21.630104064941406,8.800000190734863,616.4500122070312
2019-09-19,22.276521682739258,9.229999542236328,639.6500244140625
2019-09-20,22.07762336730957,9.180000305175781,635.1500244140625
2019-09-23,21.679828643798828,8.989999771118164,609.5499877929688
2019-09-24,21.257171630859375,8.920000076293945,586.5499877929688
2019-09-25,21.878725051879883,9.079999923706055,586.2000122070312
2019-09-26,21.978174209594727,9.100000381469727,580.9500122070312
2019-09-27,21.978174209594727,9.460000038146973,602.0999755859375
2019-09-30,22.177072525024414,9.25,592.4500122070312
2019-10-01,22.276521682739258,9.289999961853027,620.6500244140625
2019-10-02,22.525142669677734,9.449999809265137,636.7999877929688
2019-10-03,21.928449630737305,9.40999984741211,620.9000244140625
2019-10-04,21.903587341308594,9.630000114440918,650.0
2019-10-07,22.177072525024414,9.5,625.75
2019-10-08,21.928449630737305,9.279999732971191,623.2999877929688
2019-10-09,22.152210235595703,9.239999771118164,620.8499755859375
2019-10-10,22.02789878845215,9.5,649.9500122070312
2019-10-11,22.07762336730957,9.289999961853027,645.8499755859375
2019-10-14,22.02789878845215,9.130000114440918,642.8999938964844
2019-10-15,21.978174209594727,9.239999771118164,639.9500122070312
2019-10-16,21.878725051879883,9.100000381469727,627.4000244140625
2019-10-17,22.05276107788086,9.239999771118164,672.4500122070312
2019-10-18,21.978174209594727,9.119999885559082,672.4000244140625
